order_id,customer_id,order_date,ship_state,payment_method,device,coupon_applied,order_status,order_value
O011393,C01480,2024-03-31 20:31:23,Uttar Pradesh,COD,Android,0,delivered,1293.26
O011394,C01536,2024-07-07 04:14:32,West Bengal,COD,Android,1,delivered,5168.94
O011395,C01367,2024-05-22 20:18:25,West Bengal,UPI,Android,1,delivered,3697.11
O011396,C00516,2024-05-19 05:31:28,Madhya Pradesh,COD,Android,0,delivered,2992.18
O011397,C00442,2025-02-08 08:31:16,Delhi,COD,Android,0,delivered,4316.1
O011398,C01573,2024-02-10 21:43:53,Chhattisgarh,Card,Android,1,delivered,6627.19
O011399,C00583,2025-02-20 02:59:14,Gujarat,Card,iOS,1,delivered,4988.2
O011400,C00262,2025-07-26 23:32:10,Telangana,COD,Android,0,delivered,908.4
O011401,C00749,2025-04-22 02:19:56,Delhi,NetBanking,Android,1,delivered,3313.78
O011402,C00819,2025-04-05 12:46:29,Bihar,COD,Android,0,delivered,4467.96
O011403,C01002,2025-06-22 14:29:47,Kerala,COD,Android,0,delivered,5139.14
O011404,C01487,2024-04-14 05:39:25,West Bengal,UPI,Android,1,returned,4290.12
O011405,C00867,2025-01-13 04:37:14,Telangana,COD,Android,0,cancelled,377.33
O011406,C01714,2024-02-20 12:15:23,Punjab,Card,Web,0,delivered,3056.88
O011407,C00608,2025-03-28 06:13:14,Maharashtra,COD,Android,0,cancelled,1302.34
O011408,C00910,2025-01-09 02:33:07,Jammu & Kashmir,COD,Android,0,delivered,6194.48
O011409,C01251,2025-03-28 04:43:33,Gujarat,UPI,Android,0,delivered,3341.03
O011410,C00523,2025-05-21 02:41:46,Telangana,COD,Android,1,delivered,412.61
O011411,C01802,2025-03-05 18:17:11,Maharashtra,UPI,Android,0,delivered,856.98
O011412,C01213,2025-02-17 03:22:43,Uttar Pradesh,UPI,Android,0,delivered,2958.4
O011413,C01233,2024-10-20 08:15:29,Bihar,UPI,iOS,0,delivered,9435.16
O011414,C01037,2024-09-21 15:33:20,West Bengal,UPI,iOS,1,delivered,4908.7
O011415,C01913,2024-02-25 20:29:43,Delhi,Card,Android,1,delivered,1561.98
O011416,C00162,2024-05-31 18:10:17,Bihar,COD,Android,0,delivered,581.53
O011417,C01596,2025-04-17 09:28:48,Uttar Pradesh,UPI,Android,0,returned,9632.26
O011418,C01517,2024-09-07 22:07:17,Punjab,COD,Android,0,delivered,1500.55
O011419,C01459,2025-02-03 15:56:48,Madhya Pradesh,UPI,Android,0,delivered,2242.46
O011420,C00005,2025-04-18 09:26:51,Jharkhand,COD,Android,0,delivered,210.59
O011421,C00202,2024-10-08 22:40:32,Karnataka,COD,Android,0,delivered,1240.46
O011422,C00416,2024-04-30 12:24:44,West Bengal,COD,Android,0,delivered,4651.86
O011423,C01036,2024-08-12 14:43:12,Uttar Pradesh,UPI,Android,0,delivered,1727.72
O011424,C00948,2025-06-18 22:53:42,Delhi,NetBanking,Android,0,delivered,1494.57
O011425,C01421,2025-02-10 04:50:07,Rajasthan,Card,iOS,0,delivered,2972.39
O011426,C01365,2025-04-21 12:01:45,Haryana,UPI,Android,0,delivered,6377.18
O011427,C00752,2024-02-17 02:24:20,Rajasthan,UPI,Android,0,delivered,5231.73
O011428,C00950,2024-03-11 11:42:24,Rajasthan,Card,Android,0,delivered,3673.84
O011429,C00373,2024-07-30 10:11:04,Bihar,Card,Android,0,delivered,3534.06
O011430,C01402,2025-01-10 19:01:09,Madhya Pradesh,COD,Android,0,cancelled,7296.39
O011431,C01249,2024-12-30 06:03:41,Andhra Pradesh,UPI,Android,0,delivered,1750.44
O011432,C01206,2025-04-26 21:28:34,West Bengal,Card,Android,0,cancelled,1529.0
O011433,C01321,2024-11-06 18:17:01,Jammu & Kashmir,UPI,Android,0,delivered,848.6
O011434,C01840,2024-11-01 16:48:54,West Bengal,UPI,Android,1,delivered,3545.6
O011435,C01331,2024-10-27 08:48:02,Tamil Nadu,UPI,Android,0,delivered,1266.38
O011436,C00431,2024-10-29 06:31:26,Maharashtra,COD,Android,0,delivered,1288.12
O011437,C00690,2025-03-13 16:29:05,Gujarat,UPI,Android,0,delivered,2903.27
O011438,C00118,2025-03-20 14:00:54,Assam,UPI,iOS,0,returned,1269.76
O011439,C01376,2024-12-18 00:56:33,Maharashtra,COD,Android,0,cancelled,2782.58
O011440,C00588,2024-05-13 05:03:56,West Bengal,UPI,Android,0,delivered,2449.64
O011441,C01070,2024-12-28 20:37:21,Maharashtra,COD,Web,1,delivered,5569.23
O011442,C00227,2024-12-22 14:24:26,Assam,UPI,Android,0,delivered,2366.78
O011443,C01380,2025-02-02 22:05:35,Karnataka,UPI,iOS,0,delivered,9654.75
O011444,C01318,2024-09-01 16:29:26,Haryana,Card,Android,0,delivered,2547.67
O011445,C01264,2024-06-14 21:05:01,Kerala,COD,Android,0,delivered,1644.23
O011446,C00348,2024-06-03 05:08:14,Delhi,Card,Android,0,delivered,1555.56
O011447,C00141,2025-06-03 06:47:32,Jammu & Kashmir,COD,Android,1,delivered,2399.01
O011448,C00204,2025-06-25 13:34:56,Karnataka,Card,Web,0,delivered,4882.23
O011449,C01686,2025-06-05 19:22:38,Tamil Nadu,NetBanking,Android,1,delivered,1878.76
O011450,C01004,2024-09-17 01:49:09,Chhattisgarh,Card,Android,0,delivered,593.94
O011451,C01666,2025-03-13 02:58:52,Gujarat,COD,iOS,1,delivered,1074.93
O011452,C00861,2024-09-13 22:18:54,Assam,COD,Android,0,delivered,4450.71
O011453,C00845,2024-09-17 04:06:09,Odisha,UPI,iOS,0,delivered,5268.08
O011454,C00995,2025-06-23 18:40:22,Rajasthan,Card,Android,1,delivered,6992.05
O011455,C01293,2025-07-28 18:54:05,Chhattisgarh,UPI,Android,0,delivered,4171.9
O011456,C00313,2025-02-16 14:32:49,Assam,Card,Android,0,delivered,12497.02
O011457,C01442,2025-06-09 16:33:28,Chhattisgarh,UPI,iOS,0,delivered,2227.86
O011458,C01939,2025-06-04 16:04:37,Chhattisgarh,COD,Android,0,returned,2215.86
O011459,C00137,2024-07-29 21:46:19,Karnataka,UPI,Android,0,delivered,2182.65
O011460,C01652,2025-06-06 13:10:03,Rajasthan,UPI,Android,0,delivered,4785.39
O011461,C00351,2025-03-10 08:36:52,Jammu & Kashmir,UPI,Android,0,delivered,777.88
O011462,C01185,2024-04-16 04:28:54,Gujarat,COD,iOS,0,delivered,4567.06
O011463,C01691,2025-05-15 09:39:37,Delhi,COD,iOS,0,delivered,1598.41
O011464,C00173,2024-12-03 22:12:28,Karnataka,NetBanking,Android,0,delivered,7222.32
O011465,C01154,2024-11-20 10:08:40,Assam,UPI,Android,1,delivered,2877.79
O011466,C00079,2025-05-01 05:38:13,Haryana,COD,Android,1,delivered,749.4
O011467,C00979,2025-01-17 06:09:21,West Bengal,UPI,Android,1,delivered,4634.94
O011468,C00569,2024-08-10 23:27:10,Odisha,Card,Android,0,returned,1770.55
O011469,C00863,2024-03-20 17:13:51,Delhi,COD,Android,0,cancelled,9174.13
O011470,C00057,2024-06-05 06:18:42,West Bengal,UPI,iOS,0,delivered,1641.54
O011471,C01424,2024-10-06 07:35:08,Haryana,COD,Android,1,delivered,3149.37
O011472,C00363,2024-01-15 14:58:16,West Bengal,COD,iOS,0,delivered,1408.0
O011473,C01359,2025-06-06 13:58:11,Odisha,COD,Android,0,returned,4258.93
O011474,C00134,2024-07-31 20:39:53,Chhattisgarh,Card,Android,0,delivered,6255.15
O011475,C00014,2025-01-16 08:17:33,Maharashtra,UPI,Android,0,delivered,1114.29
O011476,C00283,2025-06-06 20:49:19,Jammu & Kashmir,UPI,Android,0,delivered,1803.72
O011477,C00806,2025-06-17 04:30:42,Telangana,COD,Android,0,cancelled,2061.12
O011478,C01683,2024-04-24 07:46:41,Telangana,NetBanking,Android,0,delivered,738.68
O011479,C01445,2025-05-04 23:35:33,Gujarat,COD,Android,0,delivered,5642.54
O011480,C00127,2024-09-05 12:17:48,Kerala,UPI,Android,1,returned,4206.09
O011481,C01796,2025-04-02 16:42:49,Rajasthan,COD,Android,0,delivered,7277.66
O011482,C01850,2025-04-11 05:04:41,West Bengal,COD,Android,0,delivered,8192.43
O011483,C00218,2024-01-25 11:31:47,Odisha,UPI,Android,0,delivered,1900.33
O011484,C01929,2024-02-11 14:41:49,Punjab,NetBanking,iOS,0,delivered,2771.94
O011485,C00745,2024-12-12 23:51:03,Madhya Pradesh,UPI,Android,0,delivered,578.14
O011486,C01905,2025-01-30 09:44:37,Delhi,UPI,Android,0,delivered,9085.21
O011487,C00680,2025-04-13 13:57:25,Uttar Pradesh,Card,iOS,1,delivered,4016.32
O011488,C01679,2024-01-14 11:45:18,Punjab,COD,Android,0,delivered,2242.89
O011489,C01513,2025-03-14 01:14:00,Madhya Pradesh,UPI,iOS,1,delivered,4974.88
O011490,C00997,2024-04-18 13:46:58,Bihar,UPI,Android,1,delivered,1521.59
O011491,C00260,2025-07-24 09:09:33,Maharashtra,COD,Android,0,delivered,9716.28
O011492,C01242,2024-01-11 17:16:50,Uttar Pradesh,UPI,iOS,0,delivered,9167.36
O011493,C01844,2024-09-06 12:40:17,Odisha,Card,iOS,1,delivered,1163.81
O011494,C01682,2025-01-14 10:59:53,Tamil Nadu,Card,Android,0,delivered,5542.74
O011495,C01513,2024-12-22 11:54:21,Madhya Pradesh,UPI,Android,0,delivered,5672.65
O011496,C01973,2025-04-13 09:56:05,Karnataka,Card,Android,0,delivered,6905.82
O011497,C01467,2025-05-07 11:38:14,Kerala,COD,Android,1,delivered,6779.44
O011498,C00099,2024-05-24 07:31:32,Andhra Pradesh,COD,Android,0,delivered,5164.87
O011499,C00182,2024-03-22 09:21:58,Karnataka,UPI,Android,0,delivered,3308.06
O011500,C00169,2025-02-23 20:11:29,Haryana,UPI,iOS,0,delivered,3344.6
O011501,C00233,2024-10-12 18:51:53,Karnataka,COD,Android,0,delivered,9393.6
O011502,C00956,2025-05-13 11:48:06,Delhi,UPI,Android,0,delivered,5282.68
O011503,C01117,2025-04-01 01:52:16,Gujarat,COD,iOS,0,cancelled,4815.82
O011504,C01653,2024-07-28 18:27:01,Assam,UPI,Android,0,returned,5720.19
O011505,C00472,2025-03-26 01:49:43,Bihar,UPI,Android,0,delivered,6859.2
O011506,C01540,2024-04-20 06:18:04,Madhya Pradesh,NetBanking,Android,0,delivered,991.44
O011507,C01109,2024-01-13 18:12:48,Karnataka,Card,Android,1,returned,4850.58
O011508,C00679,2024-03-22 23:40:21,Maharashtra,COD,Android,0,delivered,4275.51
O011509,C01543,2024-06-17 08:36:36,Uttar Pradesh,UPI,Android,0,cancelled,3682.95
O011510,C00381,2025-07-30 00:44:30,Odisha,UPI,Web,0,delivered,2407.2
O011511,C01431,2024-11-27 17:13:49,Haryana,COD,Android,0,delivered,1950.57
O011512,C01256,2024-11-03 08:25:45,Uttar Pradesh,COD,Android,0,delivered,5088.04
O011513,C00251,2024-01-08 12:37:16,Kerala,COD,Android,0,delivered,4230.64
O011514,C01109,2024-03-12 17:01:29,Karnataka,Card,Android,0,delivered,4630.07
O011515,C00319,2025-01-26 22:38:14,West Bengal,COD,iOS,1,cancelled,2565.34
O011516,C00193,2025-07-15 05:44:45,Chhattisgarh,Card,Android,0,delivered,707.67
O011517,C01659,2024-12-28 00:41:18,Gujarat,UPI,Android,0,delivered,2898.05
O011518,C00937,2024-06-01 22:25:25,Bihar,COD,Android,0,delivered,3327.02
O011519,C00601,2025-06-21 22:55:23,Bihar,Card,Web,0,delivered,4653.87
O011520,C00607,2024-11-09 13:52:46,Tamil Nadu,COD,Android,0,delivered,3879.4
O011521,C01911,2024-09-11 08:50:30,Uttar Pradesh,Card,Android,1,delivered,7799.98
O011522,C01324,2024-11-20 03:28:06,Uttar Pradesh,COD,iOS,0,delivered,783.03
O011523,C01382,2025-07-14 14:16:10,Assam,Card,Android,0,delivered,4813.94
O011524,C01581,2024-01-25 09:40:52,Telangana,COD,Android,0,delivered,4104.73
O011525,C00765,2025-03-18 05:39:06,Odisha,COD,Android,1,delivered,4695.46
O011526,C01477,2024-01-11 11:45:03,Assam,UPI,Android,0,delivered,7951.47
O011527,C00885,2024-03-06 13:23:49,Madhya Pradesh,COD,Android,0,delivered,3003.15
O011528,C00991,2025-04-14 16:05:26,Delhi,UPI,Android,1,returned,2142.09
O011529,C01587,2025-07-15 11:44:59,Jharkhand,UPI,Android,0,delivered,4206.71
O011530,C00506,2024-01-04 18:05:10,Haryana,UPI,Android,0,delivered,6188.0
O011531,C00065,2025-07-21 12:44:08,Jharkhand,COD,iOS,0,returned,6589.38
O011532,C01590,2024-10-11 18:20:29,Delhi,UPI,Android,0,delivered,2173.29
O011533,C01976,2024-01-27 16:12:34,Assam,Card,Android,1,delivered,4934.59
O011534,C00222,2024-09-01 04:09:57,Uttar Pradesh,COD,Android,1,cancelled,2342.62
O011535,C00466,2024-05-21 07:41:30,Bihar,UPI,iOS,0,delivered,8819.73
O011536,C00072,2025-06-11 22:28:11,Andhra Pradesh,UPI,Web,0,delivered,2457.57
O011537,C00888,2024-08-19 11:28:06,Kerala,COD,iOS,0,delivered,13258.57
O011538,C00474,2024-10-10 15:45:39,Rajasthan,UPI,Android,0,delivered,5356.17
O011539,C01704,2024-12-21 12:08:13,Tamil Nadu,COD,Android,0,cancelled,4936.86
O011540,C01722,2025-05-18 22:05:09,Rajasthan,UPI,Android,0,delivered,1870.91
O011541,C00655,2024-08-05 14:58:42,Maharashtra,UPI,iOS,0,delivered,2069.16
O011542,C00019,2024-12-16 05:57:02,Odisha,UPI,Android,0,delivered,2200.0
O011543,C00522,2024-01-11 13:04:20,Odisha,COD,Android,0,delivered,1798.53
O011544,C00784,2024-04-23 21:54:20,Maharashtra,Card,Android,0,delivered,1763.14
O011545,C01707,2024-10-18 13:58:21,Maharashtra,UPI,Android,0,returned,2596.19
O011546,C00415,2025-03-09 05:10:15,Haryana,COD,iOS,1,delivered,5987.13
O011547,C00364,2024-08-14 11:44:12,Tamil Nadu,UPI,Android,1,delivered,5911.53
O011548,C00528,2024-07-24 22:12:08,Kerala,UPI,Android,0,delivered,3936.29
O011549,C01104,2025-04-02 04:26:09,Jharkhand,Wallet,Web,1,delivered,2609.95
O011550,C00796,2024-11-14 20:33:31,Odisha,COD,Web,1,delivered,4893.38
O011551,C01214,2024-10-26 05:15:19,West Bengal,COD,Android,0,delivered,1902.7
O011552,C01172,2025-06-14 06:51:13,Madhya Pradesh,Card,Android,1,delivered,2640.83
O011553,C01699,2025-02-12 20:47:27,Assam,COD,Android,0,cancelled,3159.18
O011554,C00443,2024-10-23 21:59:50,Rajasthan,UPI,Android,1,delivered,3498.3
O011555,C00265,2024-09-09 06:55:19,Tamil Nadu,UPI,Android,0,delivered,11352.68
O011556,C01896,2024-12-11 01:22:08,Delhi,COD,Android,0,delivered,8948.43
O011557,C00650,2024-12-29 12:53:22,Jharkhand,COD,Android,0,delivered,1991.6
O011558,C00509,2025-04-04 12:47:56,Tamil Nadu,UPI,Android,0,delivered,1090.29
O011559,C01325,2024-01-11 03:13:20,Haryana,COD,Android,1,delivered,4704.26
O011560,C00466,2024-10-20 18:48:38,Bihar,COD,Android,0,delivered,6526.71
O011561,C00365,2024-06-25 17:43:37,Gujarat,Card,Android,1,delivered,2112.45
O011562,C01423,2025-01-11 08:50:26,Chhattisgarh,Card,Android,0,delivered,4239.24
O011563,C00493,2024-02-26 06:58:31,Jharkhand,NetBanking,Android,0,delivered,11785.3
O011564,C00542,2024-03-19 11:50:32,Tamil Nadu,UPI,iOS,1,returned,2113.91
O011565,C01840,2025-03-08 22:55:45,West Bengal,UPI,Android,1,delivered,537.29
O011566,C01504,2025-01-16 14:07:10,Delhi,COD,Android,0,delivered,4068.83
O011567,C01192,2024-11-13 12:00:48,Punjab,COD,Android,0,delivered,1175.06
O011568,C01627,2024-09-07 04:44:39,Uttar Pradesh,COD,Android,0,cancelled,3662.77
O011569,C01115,2025-02-04 00:31:17,Maharashtra,Card,Android,0,delivered,1472.71
O011570,C00723,2024-06-03 06:32:25,Karnataka,Wallet,iOS,1,delivered,6388.88
O011571,C00842,2024-03-03 20:58:39,Maharashtra,UPI,Android,0,delivered,5815.91
O011572,C00300,2025-02-02 05:48:00,Kerala,COD,Android,0,delivered,1293.72
O011573,C00174,2024-04-23 13:33:06,Maharashtra,UPI,Android,0,delivered,3970.81
O011574,C00646,2024-09-12 09:46:48,Jharkhand,COD,iOS,1,delivered,10249.9
O011575,C01397,2024-12-29 00:28:47,Andhra Pradesh,Card,Android,0,delivered,446.74
O011576,C00024,2025-03-08 16:15:52,Tamil Nadu,UPI,Android,0,delivered,1732.07
O011577,C01225,2024-05-14 08:05:38,Madhya Pradesh,COD,Android,0,cancelled,1265.69
O011578,C00731,2025-04-24 16:17:11,Tamil Nadu,COD,Android,1,delivered,11519.77
O011579,C00007,2024-11-04 12:41:41,Bihar,UPI,Android,0,cancelled,6560.12
O011580,C01030,2024-01-11 11:59:44,Karnataka,Card,iOS,0,delivered,3407.64
O011581,C01654,2025-06-26 13:02:29,Jharkhand,Wallet,Web,0,delivered,1248.08
O011582,C01185,2025-06-19 06:03:24,Gujarat,COD,Android,0,returned,2132.54
O011583,C01621,2024-06-02 18:08:20,Delhi,Wallet,iOS,0,delivered,3792.0
O011584,C00878,2024-08-30 18:35:08,Odisha,NetBanking,Android,1,delivered,2355.38
O011585,C01272,2024-04-19 15:20:01,Uttar Pradesh,COD,Android,0,delivered,3341.6
O011586,C00166,2025-05-27 07:43:07,Jharkhand,COD,Android,0,delivered,4226.55
O011587,C00428,2025-02-18 04:33:42,Tamil Nadu,NetBanking,Android,0,delivered,337.49
O011588,C00145,2024-07-08 00:32:05,Delhi,NetBanking,Android,0,cancelled,8224.84
O011589,C01535,2024-05-09 04:01:35,Chhattisgarh,UPI,Android,0,cancelled,6202.57
O011590,C01567,2025-07-27 11:44:59,Chhattisgarh,Card,Web,0,returned,5068.75
O011591,C00933,2024-04-04 07:05:09,Rajasthan,UPI,Android,0,delivered,2265.03
O011592,C00509,2024-08-24 19:02:52,Tamil Nadu,COD,Web,0,cancelled,1527.8
O011593,C00907,2025-03-18 02:37:18,Chhattisgarh,COD,Android,0,delivered,3150.5
O011594,C01244,2024-03-13 19:22:58,Punjab,UPI,iOS,0,returned,8978.23
O011595,C00645,2025-03-26 04:24:20,Jammu & Kashmir,UPI,Android,0,delivered,6109.46
O011596,C01600,2025-07-18 07:18:14,Karnataka,COD,Android,0,delivered,6054.8
O011597,C00076,2024-03-26 00:19:20,Kerala,UPI,iOS,0,delivered,4618.07
O011598,C01667,2025-06-26 02:53:39,Madhya Pradesh,NetBanking,Android,0,delivered,6063.22
O011599,C00824,2024-10-20 15:43:23,Gujarat,UPI,Android,0,delivered,734.4
O011600,C01343,2025-06-11 10:00:29,Telangana,UPI,Web,0,delivered,8540.73
O011601,C01897,2024-09-24 15:30:55,West Bengal,UPI,Android,0,delivered,408.22
O011602,C01062,2024-03-25 22:21:37,Jharkhand,UPI,Android,0,delivered,1956.54
O011603,C00566,2024-02-13 01:35:46,Punjab,Card,Android,0,delivered,7403.28
O011604,C01666,2024-07-21 09:47:18,Gujarat,UPI,Android,0,delivered,2142.3
O011605,C01754,2025-02-23 18:35:19,Kerala,COD,Android,1,delivered,1276.81
O011606,C01538,2025-07-21 11:19:16,Jammu & Kashmir,COD,Android,0,delivered,2589.87
O011607,C01270,2024-10-29 18:28:46,Telangana,UPI,Android,0,delivered,644.88
O011608,C01164,2024-04-12 02:08:18,Gujarat,NetBanking,Android,1,delivered,7760.31
O011609,C01832,2024-04-12 07:49:52,Haryana,UPI,iOS,1,delivered,4393.34
O011610,C01282,2025-05-04 14:33:35,Assam,COD,Android,1,delivered,141.49
O011611,C00617,2024-06-19 09:23:37,Jammu & Kashmir,COD,Android,0,delivered,8456.0
O011612,C00381,2024-10-13 07:05:16,Odisha,COD,Android,0,delivered,2183.53
O011613,C00848,2024-04-05 21:04:10,Karnataka,COD,Android,0,delivered,4751.64
O011614,C01502,2025-06-17 21:46:41,Jammu & Kashmir,Card,Android,0,delivered,2957.79
O011615,C01209,2024-03-21 11:48:04,Tamil Nadu,Card,iOS,0,delivered,5698.04
O011616,C00303,2024-11-07 18:34:10,West Bengal,COD,Android,0,delivered,3107.44
O011617,C01518,2025-01-13 14:27:50,Delhi,UPI,Android,1,delivered,1516.23
O011618,C00756,2025-01-23 07:36:01,Delhi,UPI,Android,0,delivered,3716.61
O011619,C00164,2024-10-30 07:42:26,West Bengal,NetBanking,iOS,0,delivered,10574.04
O011620,C01668,2025-01-24 06:18:51,Haryana,NetBanking,Android,0,delivered,6248.04
O011621,C01227,2024-10-14 11:12:32,Maharashtra,UPI,Android,1,delivered,6957.48
O011622,C01432,2024-12-23 17:41:24,Uttar Pradesh,UPI,iOS,0,delivered,3505.95
O011623,C01234,2024-05-24 23:50:42,Assam,NetBanking,Android,0,delivered,5137.37
O011624,C01883,2024-01-21 06:30:54,Maharashtra,COD,Android,0,delivered,7532.36
O011625,C00101,2024-11-29 19:51:54,Chhattisgarh,UPI,Android,1,delivered,4406.32
O011626,C01470,2024-01-07 19:40:47,Punjab,COD,iOS,1,returned,2922.61
O011627,C00898,2025-07-04 06:51:21,Madhya Pradesh,UPI,Android,0,delivered,1901.25
O011628,C00783,2024-06-06 05:06:45,Haryana,UPI,Web,1,delivered,2672.23
O011629,C01995,2024-05-06 09:42:09,West Bengal,COD,iOS,0,delivered,2346.88
O011630,C01585,2024-12-10 12:03:26,Jharkhand,COD,Android,0,delivered,2950.03
O011631,C00368,2024-11-06 01:57:11,Jammu & Kashmir,UPI,Android,0,delivered,4082.97
O011632,C01263,2024-10-15 11:06:23,West Bengal,Card,iOS,0,delivered,2508.79
O011633,C00727,2024-11-26 13:10:27,Kerala,UPI,Android,1,delivered,6038.67
O011634,C01315,2025-01-31 21:17:06,Jharkhand,COD,iOS,0,delivered,627.9
O011635,C00372,2025-03-24 04:17:24,Rajasthan,UPI,Android,0,delivered,3061.19
O011636,C00862,2024-04-12 08:25:33,Jammu & Kashmir,COD,Android,0,delivered,2053.06
O011637,C01455,2024-05-16 17:02:31,Rajasthan,NetBanking,Android,0,delivered,5556.4
O011638,C00280,2025-01-27 22:00:24,Jharkhand,NetBanking,iOS,0,returned,869.08
O011639,C01491,2025-01-27 15:43:15,Jammu & Kashmir,UPI,Android,1,delivered,4355.24
O011640,C00316,2024-12-16 08:57:35,Uttar Pradesh,UPI,Android,1,delivered,5340.93
O011641,C01101,2024-08-21 20:03:33,Haryana,UPI,Android,0,returned,2668.76
O011642,C00816,2024-01-06 11:40:37,Tamil Nadu,Card,Android,1,delivered,7168.19
O011643,C00151,2025-04-13 18:24:12,Andhra Pradesh,COD,Android,0,delivered,6981.58
O011644,C01420,2024-11-17 03:30:48,Chhattisgarh,COD,Android,0,delivered,4388.45
O011645,C01009,2024-04-03 10:17:36,Tamil Nadu,COD,Android,0,delivered,5898.5
O011646,C01520,2024-04-20 19:48:30,Punjab,Card,Android,0,delivered,1325.72
O011647,C01321,2024-10-24 23:26:52,Jammu & Kashmir,UPI,Android,0,delivered,1037.36
O011648,C00669,2024-06-09 16:48:14,Jammu & Kashmir,UPI,Android,0,delivered,10967.9
O011649,C01734,2024-02-29 11:12:13,Tamil Nadu,UPI,Android,1,delivered,2693.42
O011650,C01971,2024-12-10 16:26:24,Punjab,UPI,Android,0,delivered,1836.32
O011651,C01920,2024-12-20 11:07:49,Haryana,UPI,Android,0,delivered,3411.41
O011652,C00407,2025-03-23 17:21:34,Bihar,COD,Android,0,delivered,2394.11
O011653,C00287,2025-02-02 04:56:19,Jharkhand,Card,Web,1,returned,5038.29
O011654,C01517,2025-05-19 06:21:13,Punjab,UPI,Android,1,cancelled,525.76
O011655,C00917,2025-02-26 03:15:11,Gujarat,COD,Web,0,delivered,6294.43
O011656,C01560,2024-03-26 00:33:28,Kerala,Wallet,Android,0,returned,4126.06
O011657,C01480,2024-01-11 05:18:42,Uttar Pradesh,Wallet,Android,0,delivered,5120.7
O011658,C00492,2024-08-07 20:55:18,Punjab,COD,Android,1,delivered,4863.03
O011659,C01033,2024-09-21 21:43:21,Rajasthan,COD,iOS,1,delivered,7490.33
O011660,C01942,2025-04-24 19:59:44,Chhattisgarh,UPI,iOS,1,cancelled,5075.28
O011661,C01156,2025-07-08 11:55:19,Kerala,COD,Android,1,delivered,4453.74
O011662,C01101,2024-04-04 18:08:14,Haryana,UPI,Android,0,delivered,882.49
O011663,C00738,2025-07-17 16:01:09,Uttar Pradesh,UPI,Android,0,delivered,1740.05
O011664,C00131,2025-03-17 09:37:04,Kerala,COD,Web,0,delivered,2280.59
O011665,C00997,2025-01-16 14:53:58,Bihar,UPI,Android,1,delivered,3802.89
O011666,C01912,2024-01-23 14:50:37,Uttar Pradesh,UPI,Android,1,delivered,14662.91
O011667,C01436,2025-03-12 12:40:21,Andhra Pradesh,COD,Android,1,delivered,2428.04
O011668,C01114,2024-06-04 07:33:07,Haryana,NetBanking,Android,0,delivered,18318.38
O011669,C00498,2024-09-08 12:27:30,Tamil Nadu,COD,Android,0,delivered,4491.64
O011670,C01653,2024-01-06 18:52:48,Assam,COD,Android,1,delivered,4814.82
O011671,C00622,2024-10-25 11:40:49,Punjab,COD,Android,0,delivered,3547.6
O011672,C00889,2024-04-20 13:04:47,West Bengal,UPI,Android,0,delivered,270.72
O011673,C00354,2024-12-29 01:48:17,Madhya Pradesh,UPI,Android,1,delivered,2815.7
