order_id,payment_date,amount,method,success
O011518,2024-06-02 22:25:25,3327.02,COD,1
O011519,2025-06-21 22:55:23,4653.87,Card,1
O011520,2024-11-10 13:52:46,3879.4,COD,1
O011521,2024-09-11 08:50:30,7799.98,Card,1
O011522,2024-11-20 03:28:06,783.03,COD,1
O011523,2025-07-14 14:16:10,4813.94,Card,1
O011524,2024-01-26 09:40:52,4104.73,COD,1
O011525,2025-03-19 05:39:06,4695.46,COD,1
O011526,2024-01-12 11:45:03,7951.47,UPI,1
O011527,2024-03-07 13:23:49,3003.15,COD,1
O011528,2025-04-14 16:05:26,2142.09,UPI,1
O011529,2025-07-16 11:44:59,4206.71,UPI,1
O011530,2024-01-05 18:05:10,6188.0,UPI,1
O011531,2025-07-21 12:44:08,6589.38,COD,1
O011532,2024-10-12 18:20:29,2173.29,UPI,1
O011533,2024-01-28 16:12:34,4934.59,Card,1
O011534,2024-09-02 04:09:57,2342.62,COD,0
O011535,2024-05-22 07:41:30,8819.73,UPI,1
O011536,2025-06-11 22:28:11,2457.57,UPI,1
O011537,2024-08-19 11:28:06,13258.57,COD,1
O011538,2024-10-11 15:45:39,5356.17,UPI,1
O011539,2024-12-22 12:08:13,4936.86,COD,0
O011540,2025-05-19 22:05:09,1870.91,UPI,1
O011541,2024-08-06 14:58:42,2069.16,UPI,1
O011542,2024-12-17 05:57:02,2200.0,UPI,1
O011543,2024-01-11 13:04:20,1798.53,COD,1
O011544,2024-04-23 21:54:20,1763.14,Card,1
O011545,2024-10-18 13:58:21,2596.19,UPI,1
O011546,2025-03-10 05:10:15,5987.13,COD,1
O011547,2024-08-14 11:44:12,5911.53,UPI,1
O011548,2024-07-25 22:12:08,3936.29,UPI,1
O011549,2025-04-02 04:26:09,2609.95,Wallet,1
O011550,2024-11-14 20:33:31,4893.38,COD,1
O011551,2024-10-26 05:15:19,1902.7,COD,1
O011552,2025-06-15 06:51:13,2640.83,Card,1
O011553,2025-02-13 20:47:27,3159.18,COD,0
O011554,2024-10-23 21:59:50,3498.3,UPI,1
O011555,2024-09-10 06:55:19,11352.68,UPI,1
O011556,2024-12-12 01:22:08,8948.43,COD,1
O011557,2024-12-29 12:53:22,1991.6,COD,1
O011558,2025-04-04 12:47:56,1090.29,UPI,1
O011559,2024-01-12 03:13:20,4704.26,COD,1
O011560,2024-10-20 18:48:38,6526.71,COD,1
O011561,2024-06-25 17:43:37,2112.45,Card,1
O011562,2025-01-12 08:50:26,4239.24,Card,1
O011563,2024-02-26 06:58:31,11785.3,NetBanking,1
O011564,2024-03-20 11:50:32,2113.91,UPI,1
O011565,2025-03-09 22:55:45,537.29,UPI,1
O011566,2025-01-17 14:07:10,4068.83,COD,1
O011567,2024-11-14 12:00:48,1175.06,COD,1
O011568,2024-09-08 04:44:39,3662.77,COD,0
O011569,2025-02-05 00:31:17,1472.71,Card,1
O011570,2024-06-04 06:32:25,6388.88,Wallet,1
O011571,2024-03-04 20:58:39,5815.91,UPI,1
O011572,2025-02-03 05:48:00,1293.72,COD,1
O011573,2024-04-24 13:33:06,3970.81,UPI,1
O011574,2024-09-12 09:46:48,10249.9,COD,1
O011575,2024-12-30 00:28:47,446.74,Card,1
O011576,2025-03-08 16:15:52,1732.07,UPI,1
O011577,2024-05-14 08:05:38,1265.69,COD,0
O011578,2025-04-24 16:17:11,11519.77,COD,1
O011579,2024-11-05 12:41:41,6560.12,UPI,0
O011580,2024-01-11 11:59:44,3407.64,Card,1
O011581,2025-06-26 13:02:29,1248.08,Wallet,1
O011582,2025-06-20 06:03:24,2132.54,COD,1
O011583,2024-06-03 18:08:20,3792.0,Wallet,1
O011584,2024-08-30 18:35:08,2355.38,NetBanking,1
O011585,2024-04-20 15:20:01,3341.6,COD,1
O011586,2025-05-28 07:43:07,4226.55,COD,1
O011587,2025-02-19 04:33:42,337.49,NetBanking,1
O011588,2024-07-09 00:32:05,8224.84,NetBanking,0
O011589,2024-05-10 04:01:35,6202.57,UPI,0
O011590,2025-07-28 11:44:59,5068.75,Card,1
O011591,2024-04-04 07:05:09,2265.03,UPI,1
O011592,2024-08-25 19:02:52,1527.8,COD,0
O011593,2025-03-18 02:37:18,3150.5,COD,1
O011594,2024-03-14 19:22:58,8978.23,UPI,1
O011595,2025-03-26 04:24:20,6109.46,UPI,1
O011596,2025-07-18 07:18:14,6054.8,COD,1
O011597,2024-03-27 00:19:20,4618.07,UPI,1
O011598,2025-06-26 02:53:39,6063.22,NetBanking,1
O011599,2024-10-20 15:43:23,734.4,UPI,1
O011600,2025-06-11 10:00:29,8540.73,UPI,1
O011601,2024-09-24 15:30:55,408.22,UPI,1
O011602,2024-03-26 22:21:37,1956.54,UPI,1
O011603,2024-02-13 01:35:46,7403.28,Card,1
O011604,2024-07-21 09:47:18,2142.3,UPI,1
O011605,2025-02-24 18:35:19,1276.81,COD,1
O011606,2025-07-22 11:19:16,2589.87,COD,1
O011607,2024-10-30 18:28:46,644.88,UPI,1
O011608,2024-04-12 02:08:18,7760.31,NetBanking,1
O011609,2024-04-13 07:49:52,4393.34,UPI,1
O011610,2025-05-04 14:33:35,141.49,COD,1
O011611,2024-06-19 09:23:37,8456.0,COD,1
O011612,2024-10-13 07:05:16,2183.53,COD,1
O011613,2024-04-06 21:04:10,4751.64,COD,1
O011614,2025-06-18 21:46:41,2957.79,Card,1
O011615,2024-03-22 11:48:04,5698.04,Card,1
O011616,2024-11-08 18:34:10,3107.44,COD,1
O011617,2025-01-13 14:27:50,1516.23,UPI,1
O011618,2025-01-24 07:36:01,3716.61,UPI,1
O011619,2024-10-31 07:42:26,10574.04,NetBanking,1
O011620,2025-01-25 06:18:51,6248.04,NetBanking,1
O011621,2024-10-14 11:12:32,6957.48,UPI,1
O011622,2024-12-23 17:41:24,3505.95,UPI,1
O011623,2024-05-25 23:50:42,5137.37,NetBanking,1
O011624,2024-01-21 06:30:54,7532.36,COD,1
O011625,2024-11-29 19:51:54,4406.32,UPI,1
O011626,2024-01-08 19:40:47,2922.61,COD,1
O011627,2025-07-04 06:51:21,1901.25,UPI,1
O011628,2024-06-07 05:06:45,2672.23,UPI,1
O011629,2024-05-07 09:42:09,2346.88,COD,1
O011630,2024-12-10 12:03:26,2950.03,COD,1
O011631,2024-11-06 01:57:11,4082.97,UPI,1
O011632,2024-10-15 11:06:23,2508.79,Card,1
O011633,2024-11-27 13:10:27,6038.67,UPI,1
O011634,2025-02-01 21:17:06,627.9,COD,1
O011635,2025-03-24 04:17:24,3061.19,UPI,1
O011636,2024-04-12 08:25:33,2053.06,COD,1
O011637,2024-05-16 17:02:31,5556.4,NetBanking,1
O011638,2025-01-27 22:00:24,869.08,NetBanking,1
O011639,2025-01-27 15:43:15,4355.24,UPI,1
O011640,2024-12-17 08:57:35,5340.93,UPI,1
O011641,2024-08-22 20:03:33,2668.76,UPI,1
O011642,2024-01-07 11:40:37,7168.19,Card,1
O011643,2025-04-14 18:24:12,6981.58,COD,1
O011644,2024-11-18 03:30:48,4388.45,COD,1
O011645,2024-04-03 10:17:36,5898.5,COD,1
O011646,2024-04-21 19:48:30,1325.72,Card,1
O011647,2024-10-25 23:26:52,1037.36,UPI,1
O011648,2024-06-09 16:48:14,10967.9,UPI,1
O011649,2024-03-01 11:12:13,2693.42,UPI,1
O011650,2024-12-10 16:26:24,1836.32,UPI,1
O011651,2024-12-20 11:07:49,3411.41,UPI,1
O011652,2025-03-24 17:21:34,2394.11,COD,1
O011653,2025-02-03 04:56:19,5038.29,Card,1
O011654,2025-05-20 06:21:13,525.76,UPI,0
O011655,2025-02-26 03:15:11,6294.43,COD,1
O011656,2024-03-26 00:33:28,4126.06,Wallet,1
O011657,2024-01-11 05:18:42,5120.7,Wallet,1
O011658,2024-08-08 20:55:18,4863.03,COD,1
O011659,2024-09-22 21:43:21,7490.33,COD,1
O011660,2025-04-24 19:59:44,5075.28,UPI,0
O011661,2025-07-08 11:55:19,4453.74,COD,1
O011662,2024-04-04 18:08:14,882.49,UPI,1
O011663,2025-07-18 16:01:09,1740.05,UPI,1
O011664,2025-03-18 09:37:04,2280.59,COD,1
O011665,2025-01-16 14:53:58,3802.89,UPI,1
O011666,2024-01-23 14:50:37,14662.91,UPI,1
O011667,2025-03-12 12:40:21,2428.04,COD,1
O011668,2024-06-05 07:33:07,18318.38,NetBanking,1
O011669,2024-09-09 12:27:30,4491.64,COD,1
O011670,2024-01-07 18:52:48,4814.82,COD,1
O011671,2024-10-26 11:40:49,3547.6,COD,1
O011672,2024-04-20 13:04:47,270.72,UPI,1
O011673,2024-12-30 01:48:17,2815.7,UPI,1
O011674,2025-05-12 10:48:13,4014.82,Wallet,1
O011675,2025-03-29 22:55:08,1975.47,Card,1
O011676,2025-07-09 04:10:56,1766.3,COD,1
O011677,2025-02-28 21:05:13,3778.13,UPI,1
O011678,2025-07-14 18:36:50,824.66,COD,1
O011679,2025-05-13 03:00:19,3531.84,UPI,1
O011680,2024-08-01 15:25:24,1675.84,UPI,1
O011681,2024-09-10 19:11:38,5811.14,UPI,1
O011682,2024-12-16 18:58:45,3322.85,UPI,0
O011683,2024-04-23 17:00:48,5157.61,UPI,1
O011684,2025-04-24 07:35:14,3234.42,COD,1
O011685,2024-09-13 22:37:17,5466.11,UPI,1
O011686,2024-08-03 11:14:46,5202.07,COD,1
O011687,2025-03-20 03:01:10,1622.88,Card,1
O011688,2025-01-05 05:15:53,10486.38,COD,0
O011689,2025-01-14 19:21:15,4692.56,COD,1
O011690,2024-05-12 02:27:55,1571.45,UPI,1
O011691,2024-12-06 00:33:02,2483.48,Card,1
O011692,2025-01-18 19:25:48,1512.62,UPI,1
O011693,2024-10-06 00:13:52,93.83,COD,1
O011694,2024-08-17 21:46:56,1647.77,Card,1
O011695,2024-12-17 11:56:59,4398.91,Wallet,1
O011696,2024-02-16 05:15:45,5724.53,Card,1
O011697,2025-02-02 18:26:16,9889.58,UPI,1
O011698,2025-02-02 20:19:23,1698.89,UPI,1
O011699,2025-06-22 06:39:55,417.47,UPI,1
O011700,2024-11-21 05:26:48,2705.24,Card,1
O011701,2024-09-04 04:47:49,4742.31,UPI,1
O011702,2024-12-08 20:14:52,6250.54,UPI,1
O011703,2024-08-23 22:00:11,1015.84,COD,1
O011704,2024-06-16 22:45:05,11845.13,COD,1
O011705,2024-03-06 19:41:22,1644.42,UPI,1
O011706,2024-03-01 00:16:32,2077.64,COD,1
O011707,2024-10-13 05:51:45,8884.62,COD,1
O011708,2025-03-01 01:41:10,6981.26,UPI,1
O011709,2025-05-19 03:23:19,1229.08,UPI,1
O011710,2024-12-18 13:37:54,5605.44,NetBanking,1
O011711,2024-02-01 20:29:09,2764.99,COD,1
O011712,2024-10-05 13:56:43,5567.07,UPI,1
O011713,2024-05-15 07:21:28,5856.51,COD,1
O011714,2024-06-15 04:24:35,9381.12,COD,1
O011715,2024-09-03 11:59:21,734.14,COD,1
O011716,2024-12-30 06:46:46,8273.16,UPI,1
O011717,2024-08-30 20:07:11,5016.8,UPI,1
O011718,2025-04-10 13:53:52,7258.54,UPI,1
O011719,2025-03-11 01:28:27,4969.24,UPI,1
O011720,2024-03-15 20:39:50,2154.2,UPI,1
O011721,2025-05-18 10:04:24,2829.82,Wallet,1
O011722,2024-01-20 12:14:49,1546.55,UPI,1
O011723,2024-08-29 02:31:35,3633.3,COD,1
O011724,2024-11-10 09:18:43,1545.16,Wallet,1
O011725,2025-06-30 01:41:16,3616.65,Card,1
O011726,2024-04-25 06:44:59,2870.14,UPI,1
O011727,2025-04-19 22:34:40,3121.86,COD,0
O011728,2024-05-25 16:48:55,4552.52,Card,1
O011729,2024-10-04 06:22:21,3986.83,COD,1
O011730,2024-04-27 10:32:59,775.28,Card,1
O011731,2025-04-23 12:39:44,2367.25,COD,1
O011732,2024-05-03 03:46:30,4574.73,UPI,1
O011733,2025-04-10 22:34:13,12252.03,UPI,1
O011734,2024-08-29 05:56:09,5676.94,Card,1
O011735,2024-07-24 01:12:55,381.31,NetBanking,1
O011736,2025-06-03 16:01:25,3582.34,COD,1
O011737,2024-12-11 14:52:52,2271.96,UPI,1
O011738,2024-06-03 00:24:56,3091.18,UPI,1
O011739,2024-09-11 00:52:03,3667.16,Card,1
O011740,2024-02-14 03:09:41,455.96,UPI,1
O011741,2025-06-26 06:24:57,1604.55,UPI,0
O011742,2024-08-29 16:23:27,4377.11,Card,1
O011743,2025-03-15 22:56:21,5902.98,UPI,1
O011744,2025-03-30 22:01:30,753.92,COD,1
O011745,2024-11-07 21:05:40,7057.71,UPI,1
O011746,2025-05-20 04:46:25,7562.88,UPI,1
O011747,2025-05-26 23:36:03,5043.99,COD,1
O011748,2024-06-22 07:04:16,4303.5,COD,1
O011749,2025-01-31 01:54:00,4549.99,UPI,1
O011750,2025-04-17 16:00:56,1728.7,UPI,1
O011751,2024-12-06 19:17:56,7452.33,COD,1
O011752,2025-07-30 17:12:48,4651.9,COD,1
O011753,2024-01-25 19:34:11,3399.45,COD,1
O011754,2024-03-17 13:17:55,3006.28,UPI,1
O011755,2025-01-08 20:46:54,4612.12,NetBanking,0
O011756,2024-05-07 10:09:21,1809.47,UPI,1
O011757,2024-04-19 11:08:33,1683.43,COD,1
O011758,2024-02-01 12:31:11,1009.17,UPI,1
O011759,2025-06-15 21:04:42,2298.5,UPI,1
O011760,2024-10-07 05:55:08,999.16,COD,1
O011761,2024-01-31 05:53:57,1114.13,UPI,0
O011762,2024-03-31 15:20:17,6122.38,UPI,1
O011763,2025-04-13 19:43:35,566.7,UPI,1
O011764,2024-03-17 11:57:36,1616.67,Card,1
O011765,2025-04-09 16:14:25,1092.48,Wallet,1
O011766,2025-06-13 21:21:33,4030.74,NetBanking,1
O011767,2024-12-02 16:00:20,2012.38,COD,1
O011768,2025-03-12 15:36:53,2842.58,UPI,1
O011769,2025-01-29 05:50:38,7434.76,COD,1
O011770,2025-01-03 20:44:08,2712.45,COD,1
O011771,2025-06-12 01:37:25,2415.04,COD,1
O011772,2024-12-26 05:57:11,4232.27,UPI,1
O011773,2024-10-19 01:51:23,2655.93,UPI,1
O011774,2025-03-21 22:44:54,926.85,UPI,0
O011775,2024-01-28 18:04:16,4691.41,UPI,1
O011776,2024-04-16 02:01:39,5521.71,UPI,1
O011777,2025-05-11 10:56:15,3350.2,Wallet,1
O011778,2024-05-22 17:14:56,4539.06,UPI,1
O011779,2024-01-19 11:35:19,3983.43,COD,0
O011780,2025-06-27 05:54:23,5586.81,UPI,1
O011781,2024-12-06 03:32:54,2609.54,COD,0
O011782,2024-04-01 15:41:10,5196.82,UPI,0
O011783,2024-05-06 14:31:35,1608.81,UPI,1
O011784,2025-02-26 07:57:44,3300.88,UPI,1
O011785,2024-01-27 21:52:08,5561.29,UPI,1
O011786,2024-03-22 04:19:25,3920.08,UPI,1
O011787,2025-02-24 05:51:04,1652.44,Card,1
O011788,2025-01-29 11:15:11,5427.27,UPI,0
O011789,2025-02-27 08:54:06,3273.24,COD,1
O011790,2025-05-25 08:04:04,5063.28,UPI,1
O011791,2025-04-05 19:43:21,3034.52,UPI,1
O011792,2025-03-29 05:28:21,4508.89,COD,0
O011793,2024-01-16 06:43:21,1348.92,Card,1
O011794,2025-07-08 11:16:10,4616.91,COD,1
O011795,2025-02-13 13:06:32,5033.41,NetBanking,1
O011796,2024-06-13 03:01:23,5788.13,UPI,1
O011797,2024-03-26 15:02:53,1375.48,UPI,1
O011798,2024-09-14 04:11:54,3191.49,NetBanking,1
O011799,2024-06-23 00:05:06,438.85,COD,1
O011800,2024-03-25 17:06:26,14931.84,Wallet,1
O011801,2024-12-23 09:03:45,2648.54,UPI,1
O011802,2024-06-07 07:52:24,2043.24,UPI,1
O011803,2024-04-21 09:26:59,1649.9,UPI,1
O011804,2024-04-27 22:26:10,273.42,Card,1
O011805,2024-02-07 11:55:57,1976.34,Card,1
O011806,2024-07-17 23:22:49,6485.92,NetBanking,1
O011807,2024-04-04 06:32:07,2465.21,COD,1
O011808,2024-12-06 22:28:42,1368.42,UPI,1
O011809,2024-12-01 18:30:39,1418.74,COD,1
O011810,2025-02-19 18:03:53,2482.95,COD,1
O011811,2024-07-24 20:37:09,4634.87,COD,1
O011812,2025-02-17 21:18:44,2551.62,COD,1
O011813,2024-11-24 07:15:38,1269.84,COD,1
O011814,2025-03-14 10:01:22,1431.57,COD,1
O011815,2024-04-28 11:41:13,296.46,Wallet,1
O011816,2024-08-06 07:20:49,6593.37,NetBanking,1
O011817,2025-04-21 07:06:52,9768.87,UPI,1
O011818,2024-11-17 01:20:26,2626.59,UPI,1
O011819,2024-05-01 08:54:19,10479.3,UPI,1
O011820,2025-01-12 01:42:37,1341.82,COD,1
O011821,2024-05-05 06:54:35,7116.78,COD,1
O011822,2024-05-14 13:57:25,8669.08,COD,1
O011823,2024-01-27 03:11:15,2892.45,Card,1
O011824,2024-05-07 04:54:51,2660.22,UPI,1
O011825,2024-10-27 19:05:58,1400.88,UPI,1
O011826,2025-04-06 22:30:35,4408.67,COD,1
O011827,2024-04-14 06:37:11,7992.57,NetBanking,1
O011828,2025-07-25 02:42:58,2733.31,COD,0
O011829,2024-06-06 13:12:29,5440.82,COD,1
O011830,2024-12-25 09:38:33,3105.79,COD,1
O011831,2025-05-24 11:04:38,2295.93,COD,1
O011832,2025-01-24 11:20:46,1031.62,COD,1
O011833,2024-11-05 18:50:23,3472.74,UPI,1
O011834,2024-05-29 14:08:29,4545.67,COD,1
O011835,2024-10-20 00:52:19,7829.18,Wallet,1
O011836,2025-04-21 21:05:09,2295.19,UPI,1
O011837,2025-01-23 10:03:27,9349.53,NetBanking,1
O011838,2024-08-10 19:09:34,9217.46,Wallet,1
O011839,2025-01-16 10:42:09,7386.45,COD,1
O011840,2025-07-27 14:54:26,1392.97,UPI,1
O011841,2025-07-02 16:00:46,5731.93,NetBanking,0
O011842,2024-07-24 13:59:52,1174.01,UPI,1
O011843,2024-07-04 21:29:43,5349.67,COD,1
O011844,2024-02-06 12:34:19,4416.97,Wallet,1
O011845,2025-04-08 17:52:57,1305.56,COD,1
O011846,2025-03-19 21:53:35,6253.96,UPI,1
O011847,2024-05-07 15:24:46,1744.22,NetBanking,0
O011848,2025-05-31 18:14:13,3647.01,Card,1
O011849,2024-08-17 16:56:42,5564.44,COD,1
O011850,2024-05-27 14:13:36,4789.86,Wallet,1
O011851,2025-01-08 02:16:52,2763.36,COD,0
O011852,2024-02-25 04:03:33,10073.25,COD,1
O011853,2024-01-12 07:51:24,3395.5,UPI,1
O011854,2024-12-08 12:21:52,1133.4,COD,1
O011855,2025-05-11 03:05:23,2707.19,COD,0
O011856,2024-07-18 22:16:22,3686.28,COD,1
O011857,2024-04-21 08:56:46,4103.26,COD,1
O011858,2025-05-09 09:25:11,1741.42,Card,0
O011859,2024-11-01 18:59:53,2925.9,UPI,1
O011860,2025-06-04 03:08:35,3937.35,NetBanking,1
O011861,2024-06-03 04:46:29,1656.94,UPI,1
O011862,2024-09-27 12:41:38,1761.24,NetBanking,1
O011863,2025-03-28 19:40:08,3916.93,UPI,1
O011864,2025-03-20 10:43:24,276.2,UPI,1
O011865,2024-05-05 01:48:07,7044.42,COD,1
O011866,2024-05-11 00:39:25,4479.06,COD,1
O011867,2024-02-14 12:05:34,2439.51,Card,1
O011868,2024-08-27 14:08:05,6942.1,UPI,1
O011869,2025-03-05 22:49:12,8208.01,UPI,1
O011870,2024-12-19 08:07:36,5046.32,COD,1
O011871,2025-03-28 23:57:37,4085.07,UPI,1
O011872,2024-01-03 14:51:20,4867.25,COD,1
O011873,2025-05-21 04:24:23,4455.73,Card,1
O011874,2024-06-21 04:20:14,2028.51,COD,1
O011875,2024-01-25 18:54:41,2276.5,COD,1
O011876,2025-06-24 19:58:32,1607.75,UPI,1
O011877,2024-10-20 07:16:20,4006.75,UPI,1
O011878,2025-05-29 12:07:08,2899.94,COD,1
O011879,2025-07-10 00:19:52,247.17,Card,1
O011880,2024-09-22 15:08:02,6339.03,COD,1
O011881,2024-09-20 18:06:11,5078.06,COD,1
O011882,2024-07-13 23:40:16,7382.34,COD,1
O011883,2024-08-22 17:56:46,666.66,NetBanking,1
O011884,2025-03-03 14:14:36,8623.27,COD,0
O011885,2025-07-24 10:54:46,5702.75,Card,1
O011886,2024-09-03 19:24:21,189.86,COD,1
O011887,2024-09-29 05:43:08,3214.19,UPI,0
O011888,2024-03-30 08:16:05,2337.69,UPI,1
O011889,2024-03-08 15:23:26,5469.03,UPI,1
O011890,2024-05-05 14:15:35,539.64,UPI,1
O011891,2024-02-27 14:48:10,1129.84,UPI,1
O011892,2025-03-26 08:15:36,1346.85,UPI,1
O011893,2024-12-28 12:37:23,894.83,UPI,1
O011894,2024-02-22 09:15:57,6310.21,UPI,0
O011895,2024-06-03 04:41:39,1482.76,UPI,1
O011896,2024-08-16 00:15:05,2871.28,COD,1
O011897,2025-01-10 00:49:49,10524.36,COD,1
O011898,2025-03-21 08:22:48,615.87,Card,1
O011899,2024-01-19 18:36:53,1001.28,UPI,0
O011900,2025-06-30 02:00:47,2641.91,UPI,1
O011901,2024-04-04 15:59:52,2193.44,Wallet,1
O011902,2024-09-03 02:00:11,2329.92,COD,1
O011903,2024-08-23 03:32:43,874.84,Card,1
O011904,2025-03-27 14:49:07,5850.66,UPI,1
O011905,2024-06-01 05:59:57,5826.54,UPI,1
O011906,2024-11-13 07:45:28,11260.79,UPI,1
O011907,2024-07-04 06:07:08,4997.44,UPI,1
O011908,2024-02-02 02:29:18,3477.9,COD,1
O011909,2024-10-29 02:25:41,157.89,COD,0
O011910,2024-09-29 11:14:37,4187.57,UPI,1
O011911,2024-09-10 09:12:45,4876.71,COD,1
O011912,2024-11-28 00:39:13,2145.86,NetBanking,1
O011913,2024-03-20 05:24:16,863.66,COD,1
O011914,2024-06-15 05:48:44,4854.86,UPI,1
O011915,2024-11-15 12:24:12,2456.56,UPI,1
O011916,2025-03-13 15:22:25,5793.16,COD,1
O011917,2024-12-05 19:08:44,3148.66,COD,1
O011918,2024-10-01 22:30:59,599.92,NetBanking,1
O011919,2024-07-30 07:38:43,2259.73,Card,1
O011920,2024-09-14 09:36:42,6908.36,Card,1
O011921,2025-03-02 14:28:29,10059.01,COD,1
O011922,2025-07-23 08:24:56,2493.74,UPI,1
O011923,2025-03-28 21:38:46,3489.72,UPI,1
O011924,2024-12-21 11:14:04,2391.52,COD,1
O011925,2025-02-16 23:46:10,2912.05,NetBanking,1
O011926,2024-01-27 16:40:39,6795.78,UPI,1
O011927,2025-02-04 18:36:47,2803.18,COD,1
O011928,2024-02-04 02:51:27,2688.33,COD,1
O011929,2024-06-22 06:48:29,250.53,UPI,0
O011930,2025-01-02 12:45:04,2079.36,UPI,1
O011931,2024-06-25 02:22:17,5077.4,UPI,1
O011932,2024-01-12 15:31:11,5419.78,UPI,1
O011933,2025-05-01 17:37:52,2713.29,COD,1
O011934,2024-04-22 05:16:30,6179.06,UPI,1
O011935,2025-07-23 09:48:37,2147.54,UPI,0
O011936,2024-01-13 03:10:36,4853.36,UPI,1
O011937,2025-07-29 13:10:48,5729.54,UPI,1
O011938,2024-03-25 04:05:22,3629.92,COD,1
O011939,2024-03-20 16:57:47,1348.17,COD,1
O011940,2025-04-23 22:21:41,2710.35,COD,1
O011941,2025-02-16 04:22:45,7495.83,COD,1
O011942,2025-05-28 10:32:06,1747.04,COD,1
O011943,2025-06-15 18:27:05,2027.03,UPI,1
O011944,2025-06-29 08:59:27,933.22,UPI,1
O011945,2025-01-28 19:30:43,6379.41,Card,1
O011946,2024-06-03 14:47:43,2573.34,COD,1
O011947,2025-05-31 07:10:28,1358.78,NetBanking,1
O011948,2024-09-13 06:31:14,5461.48,Card,1
O011949,2024-01-22 20:10:04,1738.56,COD,1
O011950,2024-06-26 03:55:57,1368.54,UPI,1
O011951,2025-04-08 16:42:38,5989.38,COD,1
O011952,2024-01-07 14:18:46,3633.35,COD,1
O011953,2024-05-27 21:12:08,2580.19,Card,1
O011954,2025-03-29 00:08:59,641.06,Wallet,1
O011955,2024-11-11 20:49:16,217.46,Wallet,1
O011956,2024-05-08 03:37:56,2302.34,COD,1
O011957,2024-02-20 08:44:22,5189.2,UPI,1
O011958,2025-02-07 01:12:29,1709.12,NetBanking,1
O011959,2025-01-19 02:37:22,1193.16,UPI,1
O011960,2025-05-06 11:52:19,5171.4,UPI,1
O011961,2024-11-11 11:27:48,6332.54,NetBanking,1
O011962,2024-06-23 17:03:21,6917.81,UPI,1
O011963,2024-03-29 23:33:01,5888.46,NetBanking,1
O011964,2024-10-01 19:41:58,6433.06,UPI,1
O011965,2024-11-19 16:45:05,998.38,Wallet,1
O011966,2024-10-29 17:28:56,4157.41,COD,0
O011967,2025-04-07 15:33:56,3290.97,COD,0
O011968,2025-02-02 04:07:35,2613.34,NetBanking,1
O011969,2024-10-08 20:12:03,5111.18,Card,1
O011970,2024-10-02 05:10:41,2137.4,UPI,1
O011971,2025-06-05 21:19:48,4902.07,COD,1
O011972,2025-01-12 20:55:46,6715.49,Card,1
O011973,2024-03-01 15:14:59,5826.61,UPI,1
O011974,2024-08-03 20:25:38,6429.54,UPI,1
O011975,2024-04-24 03:02:14,1567.82,COD,1
O011976,2025-05-27 19:04:29,2310.9,UPI,1
O011977,2025-02-06 06:06:18,1111.42,UPI,1
O011978,2024-08-06 11:32:30,514.38,UPI,1
O011979,2024-05-20 10:56:45,1113.68,UPI,1
O011980,2024-08-02 19:46:29,5823.98,COD,1
O011981,2024-02-29 14:13:27,3019.41,Card,1
O011982,2025-01-12 09:08:27,770.19,Wallet,1
O011983,2025-03-05 07:52:15,5817.7,COD,1
O011984,2025-07-17 06:08:38,6417.62,COD,1
O011985,2025-01-08 11:36:02,3009.94,COD,1
O011986,2024-01-10 07:36:33,3556.82,COD,1
O011987,2024-03-09 21:06:42,5336.5,Card,1
O011988,2024-09-02 04:45:59,1286.08,NetBanking,1
O011989,2024-07-04 23:11:15,4434.77,UPI,1
O011990,2024-05-28 03:44:07,2328.17,NetBanking,1
O011991,2024-12-02 04:02:11,6081.98,UPI,1
O011992,2024-02-15 04:12:14,1675.2,COD,1
O011993,2024-01-13 05:07:02,6629.21,UPI,1
O011994,2024-10-08 06:18:07,4315.72,Wallet,0
O011995,2024-05-21 10:55:08,1882.53,UPI,1
O011996,2025-06-13 06:06:13,2178.72,UPI,1
O011997,2025-03-17 00:02:33,1260.22,UPI,1
O011998,2025-07-14 02:06:20,1221.25,Card,1
O011999,2024-12-07 21:12:58,1327.57,UPI,1
O012000,2024-10-04 19:56:05,6566.77,UPI,1
O012001,2024-08-10 09:53:21,448.96,COD,1
O012002,2024-03-27 05:58:35,4329.19,COD,1
O012003,2024-12-13 18:46:25,4039.73,COD,1
O012004,2025-04-29 10:04:25,9824.98,UPI,1
O012005,2024-11-02 03:46:14,3438.36,UPI,1
O012006,2024-02-10 06:27:37,2486.15,UPI,1
O012007,2025-07-25 11:42:45,2656.01,UPI,1
O012008,2025-06-11 06:53:26,8282.09,Wallet,1
O012009,2024-04-12 09:36:14,1563.84,Card,1
O012010,2024-06-16 17:54:01,2202.1,COD,1
O012011,2024-03-28 06:28:48,3628.39,UPI,1
O012012,2025-05-26 06:10:54,780.91,UPI,1
O012013,2025-01-02 09:58:26,7349.82,UPI,1
O012014,2025-04-05 11:55:27,2344.9,UPI,1
O012015,2024-06-04 12:53:36,4409.3,COD,1
O012016,2024-08-03 14:01:36,1098.63,COD,1
O012017,2025-01-22 08:19:28,3263.77,UPI,1
O012018,2025-02-22 19:56:49,8299.65,COD,1
O012019,2024-04-12 02:27:07,4311.14,COD,1
O012020,2024-07-19 01:42:29,5118.95,UPI,1
O012021,2024-07-26 10:42:50,2454.49,Card,1
O012022,2024-01-22 06:49:07,5965.91,COD,1
